PhraseId	SentenceId	Phrase	Sentiment
7641	126	hamleys delisted london stock market icelandic investment firm baugur group paid million company sold million france groupe ludendo	6
7642	126	hamleys reported losses million last reported financials	6
7643	126	commenting development darshan mehta president ceo reliance brands said last years built significant profitable business toy retailing hamleys brand india worldwide acquisition iconic hamleys brand business places reliance frontline global retail personally long cherished dream come true	6
7644	127	whole life term insurance vs regular term life insurance choose	6
7645	127	related news health insurance plan provided office may enough smart strategies kickstart new financial year elss nps insurance returns risks different tax saving options santosh agarwal advertising term insurance continues remain simplest purest convenient forms insurance provide payment	6
7646	127	santosh agarwal	6
7647	127	advertising	6
7648	127	term insurance continues remain simplest purest convenient forms insurance provide payment entire amount assured provided death policyholder occurs within policy tenure term however policyholder survives end term cover ceases insurer pays nothing premium term insurance completely based various factors including age sum assured health risks plan term moreover premium allocated towards mortality charges basic term plan	6
7649	127	another life insurance equally popular whole life insurance promises provide lifelong coverage earlier limited companies providing whole life term insurance one bharti axa extended age limit till years plan policyholder could buy plan get coverage years age however last months entire concept term insurance plan revamped whole life term insurance plans quite popular among people promise cover policyholders entire life	6
7650	127	concept retiring work age fading away always better stay protected least years till age plan work significant studies research favour whole life term insurance especially people young children need large amount inexpensive death benefit wonder whole life term insurance perfect way get lowcost coverage whole life term plans help estate planning leaving funds family given exactly know going die whole life term insurance something really makes sense	6
7651	127	popular scenarios need regular term insurance	6
7652	127	sole breadwinner family	6
7653	127	case earning member family term insurance must think situation would parents spouse kids alive would manage everything would enough resources available pay ongoing daily expenses	6
7654	127	plan give kids college education	6
7655	127	see cost higher education rising significantly every year students graduate college without actually going debt plan pay kid private school college education term insurance surefire way make sure happens yes even alive	6
7656	127	spouse debts	6
7657	127	life insurance primarily designed protect family uncertain calamity lot young couples days start marriages huge amount debt like student debt turn calamity one person remains cover payments another critical scenario term insurance becomes must huge disparity incomes partners getting difference insured means even higher earning individual dies individual lower income meet current cost living	6
